universe,screen_rule,controller,cost_bps,mean_ann_return,mean_sharpe,mean_turnover,worst_drawdown,splits
liquid_us_equity_250,cluster_capped_momentum_63_top10,EW,10.0,0.07666854543562379,0.497569337230904,1.0000333894311098e-12,-0.1569888811153791,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,EW,25.0,0.07666854543562324,0.4975693372309005,1.0000333894311098e-12,-0.1569888811153792,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau126_k5,0.0,-0.05602797504538281,-0.16806248884718542,10.418181818171401,-0.1955587645487179,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau126_k5,10.0,-0.061859980916492203,-0.2003132895406356,10.418181818171401,-0.1965240940312587,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau126_k5,25.0,-0.0706079897231562,-0.24858375325114881,10.418181818171401,-0.1979720882550693,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau21_k5,0.0,0.019913072388409808,0.2702119105378376,24.309090909066597,-0.1409641779578342,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau21_k5,10.0,0.007338186923286464,0.20443284881158827,24.309090909066597,-0.1440539580025525,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau21_k5,25.0,-0.011524141274397269,0.10545846789369386,24.309090909066597,-0.1486783196397652,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau63_k5,0.0,0.04069841411863083,0.3830959549372988,13.836363636349802,-0.1955587645487176,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau63_k5,10.0,0.03514570025185371,0.3540383200108002,13.836363636349802,-0.1965240940312583,11
liquid_us_equity_250,cluster_capped_momentum_63_top10,MRH_tau63_k5,25.0,0.02681662945168954,0.3102683036229322,13.836363636349802,-0.1979720882550691,11
liquid_us_equity_250,low_volatility_63_top10,EW,0.0,0.11182085592570629,0.8592181159536006,1.0000333894311098e-12,-0.1053918728589279,11
liquid_us_equity_250,low_volatility_63_top10,EW,10.0,0.11182085592570636,0.8592181159536006,1.0000333894311098e-12,-0.1053918728589278,11
liquid_us_equity_250,low_volatility_63_top10,EW,25.0,0.11182085592570586,0.8592181159535972,1.0000333894311098e-12,-0.1053918728589278,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau126_k5,0.0,0.08590582021449295,0.6108698923355855,11.109090909079802,-0.1569479184415587,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau126_k5,10.0,0.08196094490776368,0.5846127043912692,11.109090909079802,-0.1569479184415588,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau126_k5,25.0,0.07604363194766785,0.5451190534923486,11.109090909079802,-0.1569479184415593,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau21_k5,0.0,0.09798649054689852,0.8302312390658186,24.090909090885,-0.1648103417032195,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau21_k5,10.0,0.08675628370017503,0.7549799282930933,24.090909090885,-0.1648103417032194,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau21_k5,25.0,0.06991097343009152,0.6420076554375749,24.090909090885,-0.1648103417032194,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau63_k5,0.0,0.08926272804974053,0.6373627920517195,14.127272727258601,-0.1434345097876117,11
liquid_us_equity_250,low_volatility_63_top10,MRH_tau63_k5,10.0,0.08313790330362827,0.5969740311401894,14.127272727258601,-0.1434345097876119,11
